0_precision;0_recall;0_f1-score;0_support;1_precision;1_recall;1_f1-score;1_support;2_precision;2_recall;2_f1-score;2_support;3_precision;3_recall;3_f1-score;3_support;accuracy;macro_avg_precision;macro_avg_recall;macro_avg_f1-score;macro_avg_support;weighted_avg_precision;weighted_avg_recall;weighted_avg_f1-score;weighted_avg_support;macro_f1;model;k;C;class_weight;n_estimators;max_depth;min_samples_leaf;learning_rate;num_features_removed;features_removed;num_classes;subsample;colsample_bytree;task
0.705882353;0.459930314;0.556962025;287;0.674437299;0.914940022;0.776492365;917;0.639004149;0.473846154;0.544169611;325;0.6640625;0.313653137;0.426065163;271;0.672222222;0.670846575;0.540592406;0.575922291;1800;0.671491403;0.672222222;0.646783546;1800;0.575922291;XGBoost;;;;100;7;;0.01;;;4;0.6;1;multiclass
0.612765957;0.50174216;0.551724138;287;0.722222222;0.864776445;0.787096774;917;0.555555556;0.523076923;0.538827258;325;0.571428571;0.339483395;0.425925926;271;0.666111111;0.615493077;0.557269731;0.575893524;1800;0.651974614;0.666111111;0.650365197;1800;0.575893524;XGBoost;;;;500;4;;0.1;;;4;1;0.6;multiclass
0.626666667;0.491289199;0.55078125;287;0.705724508;0.860414395;0.775429975;917;0.594405594;0.523076923;0.556464812;325;0.543859649;0.343173432;0.42081448;271;0.662777778;0.617664105;0.554488487;0.575872629;1800;0.648650272;0.662777778;0.646686274;1800;0.575872629;XGBoost;;;;200;5;;0.1;;;4;0.6;0.6;multiclass
0.737804878;0.421602787;0.536585366;287;0.664556962;0.916030534;0.770288858;917;0.647540984;0.486153846;0.555360281;325;0.6875;0.324723247;0.441102757;271;0.670555556;0.684350706;0.537127604;0.575834316;1800;0.676617808;0.670555556;0.64465879;1800;0.575834316;XGBoost;;;;200;7;;0.01;;;4;0.6;0.6;multiclass
0.660194175;0.473867596;0.551724138;287;0.689154569;0.880043621;0.772988506;917;0.603636364;0.510769231;0.553333333;325;0.601351351;0.328413284;0.424821002;271;0.665555556;0.638584115;0.548273433;0.575716745;1800;0.655876946;0.665555556;0.645630618;1800;0.575716745;XGBoost;;;;600;5;;0.01;;;4;0.6;0.8;multiclass
0.619469027;0.487804878;0.545808967;287;0.705357143;0.861504907;0.775650466;917;0.572413793;0.510769231;0.539837398;325;0.585365854;0.354243542;0.44137931;271;0.662222222;0.620651454;0.55358064;0.575669035;1800;0.649593744;0.662222222;0.646099777;1800;0.575669035;XGBoost;;;;600;4;;0.05;;;4;0.6;0.8;multiclass
0.625;0.505226481;0.558766859;287;0.702412869;0.857142857;0.772102161;917;0.580204778;0.523076923;0.550161812;325;0.576923077;0.332103321;0.421545667;271;0.661666667;0.621135181;0.554387396;0.575644125;1800;0.649111282;0.661666667;0.645236242;1800;0.575644125;XGBoost;;;;200;5;;0.1;;;4;1;0.6;multiclass
0.619469027;0.487804878;0.545808967;287;0.717291857;0.854961832;0.780099502;917;0.564356436;0.526153846;0.544585987;325;0.54494382;0.357933579;0.432071269;271;0.662222222;0.611515285;0.556713534;0.575641432;1800;0.648133256;0.662222222;0.647822321;1800;0.575641432;XGBoost;;;;600;4;;0.1;;;4;1;1;multiclass
0.62173913;0.49825784;0.553191489;287;0.707885305;0.861504907;0.777176586;917;0.578397213;0.510769231;0.54248366;325;0.562874251;0.346863469;0.429223744;271;0.662777778;0.617723975;0.554348862;0.57551887;1800;0.648937762;0.662777778;0.646702062;1800;0.57551887;XGBoost;;;;400;3;;0.1;;;4;0.8;0.8;multiclass
0.612068966;0.494773519;0.547206166;287;0.710909091;0.852780807;0.775409023;917;0.565656566;0.516923077;0.540192926;325;0.567251462;0.357933579;0.438914027;271;0.660555556;0.613971521;0.555602746;0.575430536;1800;0.647294978;0.660555556;0.645892581;1800;0.575430536;XGBoost;;;;600;4;;0.05;;;4;0.6;1;multiclass
0.610619469;0.480836237;0.538011696;287;0.717291857;0.854961832;0.780099502;917;0.584717608;0.541538462;0.562300319;325;0.527777778;0.350553506;0.421286031;271;0.662777778;0.610101678;0.556972509;0.575424387;1800;0.647814123;0.662777778;0.648153733;1800;0.575424387;XGBoost;;;;500;4;;0.1;;;4;0.8;0.6;multiclass
0.610169492;0.50174216;0.550669216;287;0.720221607;0.850599782;0.78;917;0.550488599;0.52;0.534810127;325;0.557471264;0.357933579;0.435955056;271;0.661111111;0.60958774;0.55756888;0.5753586;1800;0.647525203;0.661111111;0.647366209;1800;0.5753586;XGBoost;;;;400;4;;0.1;;;4;0.6;0.8;multiclass
0.644230769;0.466898955;0.541414141;287;0.687552921;0.885496183;0.774070543;917;0.608058608;0.510769231;0.555183946;325;0.637681159;0.324723247;0.430317848;271;0.666666667;0.644380864;0.546971904;0.57524662;1800;0.658783834;0.666666667;0.645699704;1800;0.57524662;XGBoost;;;;100;4;;0.1;;;4;0.8;0.8;multiclass
0.615720524;0.491289199;0.546511628;287;0.722068329;0.852780807;0.782;917;0.576547231;0.544615385;0.560126582;325;0.513812155;0.343173432;0.411504425;271;0.662777778;0.60703706;0.557964705;0.575035659;1800;0.647482996;0.662777778;0.648612042;1800;0.575035659;XGBoost;;;;600;4;;0.1;;;4;0.8;0.6;multiclass
0.621276596;0.508710801;0.559386973;287;0.714285714;0.856052345;0.778769841;917;0.568965517;0.507692308;0.536585366;325;0.539772727;0.350553506;0.425055928;271;0.661666667;0.611075139;0.55575224;0.574949527;1800;0.646943658;0.661666667;0.646809115;1800;0.574949527;XGBoost;;;;500;3;;0.1;;;4;0.8;1;multiclass
0.623893805;0.491289199;0.549707602;287;0.714155251;0.852780807;0.777335984;917;0.573333333;0.529230769;0.5504;325;0.530726257;0.350553506;0.422222222;271;0.661111111;0.610527162;0.55596357;0.574916452;1800;0.646721131;0.661111111;0.646603001;1800;0.574916452;XGBoost;;;;500;4;;0.1;;;4;1;1;multiclass
0.635555556;0.49825784;0.55859375;287;0.71005386;0.86259542;0.778926637;917;0.576923077;0.507692308;0.5400982;325;0.537142857;0.346863469;0.421524664;271;0.662777778;0.614918837;0.553852259;0.574785813;1800;0.648105305;0.662777778;0.646865128;1800;0.574785813;XGBoost;;;;400;3;;0.1;;;4;0.8;1;multiclass
0.608888889;0.477351916;0.53515625;287;0.715722121;0.85387132;0.778717056;917;0.575757576;0.526153846;0.549839228;325;0.538043478;0.365313653;0.435164835;271;0.661111111;0.609603016;0.555672684;0.574719342;1800;0.646666272;0.661111111;0.64683378;1800;0.574719342;XGBoost;;;;400;4;;0.1;;;4;1;1;multiclass
0.625;0.487804878;0.547945205;287;0.711433757;0.854961832;0.77662209;917;0.577181208;0.529230769;0.552166934;325;0.534090909;0.346863469;0.420581655;271;0.661111111;0.611926468;0.554715237;0.574328971;1800;0.64671238;0.661111111;0.64603034;1800;0.574328971;XGBoost;;;;400;4;;0.1;;;4;0.8;0.6;multiclass
0.678756477;0.456445993;0.545833333;287;0.684699915;0.883315158;0.771428571;917;0.600732601;0.504615385;0.548494983;325;0.602649007;0.335793358;0.431279621;271;0.664444444;0.6417095;0.545042473;0.574259127;1800;0.656238282;0.664444444;0.643995452;1800;0.574259127;XGBoost;;;;400;5;;0.01;;;4;1;1;multiclass
0.600840336;0.49825784;0.544761905;287;0.716513761;0.851690294;0.778276034;917;0.562913907;0.523076923;0.542264753;325;0.558823529;0.350553506;0.430839002;271;0.660555556;0.609772884;0.555894641;0.574035423;1800;0.646595829;0.660555556;0.64612178;1800;0.574035423;XGBoost;;;;600;3;;0.1;;;4;0.8;0.8;multiclass
0.678571429;0.463414634;0.550724638;287;0.685714286;0.889858233;0.774560987;917;0.605166052;0.504615385;0.55033557;325;0.608391608;0.32103321;0.420289855;271;0.666666667;0.644460844;0.544730366;0.573977763;1800;0.658390607;0.666666667;0.645048893;1800;0.573977763;XGBoost;;;;500;5;;0.01;;;4;0.6;0.8;multiclass
0.673267327;0.473867596;0.556237219;287;0.682659933;0.884405671;0.770546318;917;0.593406593;0.498461538;0.54180602;325;0.635036496;0.32103321;0.426470588;271;0.664444444;0.646092587;0.544442004;0.573765036;1800;0.657877175;0.664444444;0.643273079;1800;0.573765036;XGBoost;;;;400;5;;0.01;;;4;0.8;0.8;multiclass
0.680851064;0.445993031;0.538947368;287;0.676859504;0.893129771;0.770098731;917;0.620300752;0.507692308;0.558375635;325;0.639705882;0.32103321;0.427518428;271;0.666111111;0.654429301;0.54196208;0.57373504;1800;0.661690255;0.666111111;0.643437781;1800;0.57373504;XGBoost;;;;300;6;;0.01;;;4;0.6;0.6;multiclass
0.635135135;0.491289199;0.554027505;287;0.701863354;0.86259542;0.773972603;917;0.575;0.495384615;0.532231405;325;0.561403509;0.354243542;0.43438914;271;0.660555556;0.618350499;0.550878194;0.573655163;1800;0.647171017;0.660555556;0.644129686;1800;0.573655163;XGBoost;;;;600;3;;0.05;;;4;0.8;1;multiclass
0.664974619;0.456445993;0.541322314;287;0.681281619;0.881134133;0.768426058;917;0.602230483;0.498461538;0.545454545;325;0.621621622;0.339483395;0.439140811;271;0.662777778;0.642527086;0.543881265;0.573585932;1800;0.655426293;0.662777778;0.642381159;1800;0.573585932;XGBoost;;;;500;5;;0.01;;;4;1;0.6;multiclass
0.668341709;0.463414634;0.547325103;287;0.681438127;0.888767721;0.77141505;917;0.608365019;0.492307692;0.544217687;325;0.626760563;0.328413284;0.430992736;271;0.665;0.646226355;0.543225833;0.573487644;1800;0.657924209;0.665;0.643410936;1800;0.573487644;XGBoost;;;;500;5;;0.01;;;4;0.8;0.6;multiclass
0.635135135;0.491289199;0.554027505;287;0.707404103;0.864776445;0.778213935;917;0.563139932;0.507692308;0.533980583;325;0.567073171;0.343173432;0.427586207;271;0.662222222;0.618188085;0.551732846;0.573452057;1800;0.648705919;0.662222222;0.645582013;1800;0.573452057;XGBoost;;;;500;4;;0.05;;;4;0.6;0.6;multiclass
0.609649123;0.484320557;0.539805825;287;0.705405405;0.85387132;0.772570301;917;0.581632653;0.526153846;0.552504039;325;0.55952381;0.346863469;0.428246014;271;0.659444444;0.614052748;0.552802298;0.573281545;1800;0.645826455;0.659444444;0.643883178;1800;0.573281545;XGBoost;;;;400;3;;0.1;;;4;0.8;0.6;multiclass
0.642857143;0.470383275;0.543259557;287;0.69151671;0.880043621;0.774472169;917;0.6;0.507692308;0.55;325;0.601351351;0.328413284;0.424821002;271;0.664444444;0.633931301;0.546633122;0.573138182;1800;0.653659466;0.664444444;0.64443498;1800;0.573138182;XGBoost;;;;600;5;;0.01;;;4;0.6;1;multiclass
0.65;0.452961672;0.533880903;287;0.686340641;0.887677208;0.774132192;917;0.584837545;0.498461538;0.53820598;325;0.664233577;0.335793358;0.446078431;271;0.665;0.646352941;0.543723444;0.573074377;1800;0.658891038;0.665;0.643837354;1800;0.573074377;XGBoost;;;;100;4;;0.1;;;4;1;0.8;multiclass
0.682291667;0.456445993;0.54697286;287;0.683501684;0.885496183;0.771496437;917;0.598513011;0.495384615;0.542087542;325;0.602649007;0.335793358;0.431279621;271;0.663888889;0.641738842;0.543280037;0.572959115;1800;0.655790756;0.663888889;0.643054818;1800;0.572959115;XGBoost;;;;300;5;;0.01;;;4;1;1;multiclass
0.719512195;0.411149826;0.523281596;287;0.665083135;0.916030534;0.770642202;917;0.652719665;0.48;0.553191489;325;0.671641791;0.332103321;0.444444444;271;0.668888889;0.677239197;0.53482092;0.572889933;1800;0.672516695;0.668888889;0.642829109;1800;0.572889933;XGBoost;;;;200;6;;0.01;;;4;1;0.6;multiclass
0.622807018;0.494773519;0.551456311;287;0.714673913;0.860414395;0.780801583;917;0.553745928;0.523076923;0.537974684;325;0.565217391;0.335793358;0.421296296;271;0.662222222;0.614111063;0.553514549;0.572882218;1800;0.648468296;0.662222222;0.64626449;1800;0.572882218;XGBoost;;;;400;4;;0.1;;;4;1;0.6;multiclass
0.63255814;0.473867596;0.541832669;287;0.692636986;0.882224646;0.776019185;917;0.592592593;0.492307692;0.537815126;325;0.619047619;0.335793358;0.435406699;271;0.664444444;0.634208834;0.546048323;0.57276842;1800;0.653914889;0.664444444;0.644389278;1800;0.57276842;XGBoost;;;;200;4;;0.05;;;4;0.6;1;multiclass
0.62962963;0.473867596;0.540755467;287;0.699300699;0.872410033;0.776322174;917;0.587412587;0.516923077;0.549918167;325;0.584415584;0.332103321;0.423529412;271;0.663333333;0.625189625;0.548826007;0.572631305;1800;0.650693422;0.663333333;0.64476896;1800;0.572631305;XGBoost;;;;100;5;;0.1;;;4;0.6;0.6;multiclass
0.63255814;0.473867596;0.541832669;287;0.701492537;0.87131952;0.777237354;917;0.580985915;0.507692308;0.541871921;325;0.574074074;0.343173432;0.429561201;271;0.662777778;0.622277667;0.549013214;0.572625786;1800;0.649559633;0.662777778;0.644862272;1800;0.572625786;XGBoost;;;;200;4;;0.1;;;4;0.6;0.6;multiclass
0.647058824;0.49825784;0.562992126;287;0.705253785;0.863685932;0.776470588;917;0.564013841;0.501538462;0.530944625;325;0.550898204;0.339483395;0.420091324;271;0.661111111;0.616806163;0.550741407;0.572624666;1800;0.647234175;0.661111111;0.644446679;1800;0.572624666;XGBoost;;;;600;4;;0.05;;;4;1;0.8;multiclass
0.668316832;0.470383275;0.552147239;287;0.685232068;0.885496183;0.772597526;917;0.602189781;0.507692308;0.550918197;325;0.611510791;0.313653137;0.414634146;271;0.665;0.641812368;0.544306226;0.572574277;1800;0.656442133;0.665;0.643529143;1800;0.572574277;XGBoost;;;;600;5;;0.01;;;4;0.6;0.6;multiclass
0.640186916;0.477351916;0.546906188;287;0.690273038;0.882224646;0.77453327;917;0.6;0.498461538;0.544537815;325;0.611111111;0.324723247;0.424096386;271;0.664444444;0.635392766;0.545690337;0.572518414;1800;0.654069517;0.664444444;0.643952219;1800;0.572518414;XGBoost;;;;500;5;;0.01;;;4;0.6;1;multiclass
0.678756477;0.456445993;0.545833333;287;0.681099084;0.892039258;0.772426818;917;0.609022556;0.498461538;0.54822335;325;0.621428571;0.32103321;0.423357664;271;0.665555556;0.647576672;0.541995;0.572460291;1800;0.658728024;0.665555556;0.643262264;1800;0.572460291;XGBoost;;;;400;5;;0.01;;;4;0.6;0.8;multiclass
0.618181818;0.473867596;0.536489152;287;0.703736655;0.86259542;0.77511024;917;0.56996587;0.513846154;0.540453074;325;0.582822086;0.350553506;0.437788018;271;0.660555556;0.618676607;0.550215669;0.572460121;1800;0.647737993;0.660555556;0.643909044;1800;0.572460121;XGBoost;;;;500;4;;0.05;;;4;0.6;0.8;multiclass
0.637614679;0.484320557;0.55049505;287;0.701230228;0.870229008;0.776642336;917;0.571929825;0.501538462;0.53442623;325;0.578616352;0.339483395;0.427906977;271;0.662222222;0.622347771;0.548892855;0.572367648;1800;0.649280976;0.662222222;0.644346898;1800;0.572367648;XGBoost;;;;200;4;;0.1;;;4;0.8;0.8;multiclass
0.631578947;0.50174216;0.559223301;287;0.712341198;0.856052345;0.77761268;917;0.555555556;0.523076923;0.538827258;325;0.548780488;0.332103321;0.413793103;271;0.660555556;0.612064047;0.553243687;0.572364086;1800;0.646530613;0.660555556;0.644902614;1800;0.572364086;XGBoost;;;;500;5;;0.05;;;4;1;0.6;multiclass
0.608888889;0.477351916;0.53515625;287;0.709764919;0.856052345;0.776075136;917;0.569536424;0.529230769;0.548644338;325;0.562874251;0.346863469;0.429223744;271;0.66;0.612766121;0.552374625;0.572274867;1800;0.646246556;0.66;0.64437766;1800;0.572274867;XGBoost;;;;500;3;;0.1;;;4;0.8;0.6;multiclass
0.746835443;0.411149826;0.530337079;287;0.657164869;0.930207197;0.77020316;917;0.68202765;0.455384615;0.546125461;325;0.692913386;0.324723247;0.442211055;271;0.670555556;0.694735337;0.530366221;0.572219189;1800;0.681333595;0.670555556;0.642118339;1800;0.572219189;XGBoost;;;;100;7;;0.01;;;4;0.8;0.8;multiclass
0.661691542;0.463414634;0.545081967;287;0.68296796;0.883315158;0.770328103;917;0.599264706;0.501538462;0.546063652;325;0.624113475;0.324723247;0.427184466;271;0.663333333;0.642009421;0.543247875;0.572164547;1800;0.655601596;0.663333333;0.642259484;1800;0.572164547;XGBoost;;;;600;5;;0.01;;;4;0.8;0.6;multiclass
0.668316832;0.470383275;0.552147239;287;0.683319221;0.880043621;0.769304099;917;0.596296296;0.495384615;0.541176471;325;0.605442177;0.328413284;0.425837321;271;0.662222222;0.638343631;0.543556199;0.572116282;1800;0.653489879;0.662222222;0.641779102;1800;0.572116282;XGBoost;;;;400;5;;0.01;;;4;1;0.8;multiclass
0.650485437;0.466898955;0.543610548;287;0.692307692;0.883315158;0.776233828;917;0.589090909;0.498461538;0.54;325;0.604026846;0.332103321;0.428571429;271;0.664444444;0.633977721;0.545194743;0.572103951;1800;0.65371183;0.664444444;0.644147503;1800;0.572103951;XGBoost;;;;200;6;;0.01;;;4;1;1;multiclass
0.645454545;0.494773519;0.560157791;287;0.69903762;0.87131952;0.775728155;917;0.581227437;0.495384615;0.534883721;325;0.5625;0.332103321;0.417633411;271;0.662222222;0.622054901;0.548395244;0.572100769;1800;0.648666316;0.662222222;0.643957704;1800;0.572100769;XGBoost;;;;500;3;;0.05;;;4;0.8;1;multiclass
0.652380952;0.477351916;0.551307847;287;0.684919966;0.886586696;0.772813688;917;0.6;0.48;0.533333333;325;0.622377622;0.328413284;0.429951691;271;0.663888889;0.639919635;0.543087974;0.57185164;1800;0.654982932;0.663888889;0.642636525;1800;0.57185164;XGBoost;;;;300;5;;0.01;;;4;0.8;1;multiclass
0.617777778;0.484320557;0.54296875;287;0.706666667;0.86695747;0.778648384;917;0.57807309;0.535384615;0.555910543;325;0.577181208;0.317343173;0.40952381;271;0.663333333;0.619924686;0.551001454;0.571762872;1800;0.649780787;0.663333333;0.645280266;1800;0.571762872;XGBoost;;;;600;4;;0.05;;;4;1;0.6;multiclass
0.617777778;0.484320557;0.54296875;287;0.7030837;0.870229008;0.777777778;917;0.582142857;0.501538462;0.538842975;325;0.575;0.339483395;0.426914153;271;0.662222222;0.619501084;0.548892855;0.571625914;1800;0.648361891;0.662222222;0.644373309;1800;0.571625914;XGBoost;;;;300;4;;0.05;;;4;0.6;1;multiclass
0.623853211;0.473867596;0.538613861;287;0.698678414;0.864776445;0.772904483;917;0.584775087;0.52;0.550488599;325;0.575949367;0.335793358;0.424242424;271;0.660555556;0.62081402;0.54860935;0.571562342;1800;0.647704533;0.660555556;0.642896712;1800;0.571562342;XGBoost;;;;200;4;;0.1;;;4;0.8;0.6;multiclass
0.618421053;0.491289199;0.547572816;287;0.710382514;0.850599782;0.774193548;917;0.56187291;0.516923077;0.538461538;325;0.542857143;0.350553506;0.426008969;271;0.657777778;0.608383405;0.552341391;0.571559218;1800;0.64368366;0.657777778;0.643076285;1800;0.571559218;XGBoost;;;;600;3;;0.1;;;4;0.8;0.6;multiclass
0.710843373;0.411149826;0.520971302;287;0.667458432;0.919302072;0.773394495;917;0.659574468;0.476923077;0.553571429;325;0.654411765;0.328413284;0.437346437;271;0.669444444;0.67307201;0.533947065;0.571320916;1800;0.670988178;0.669444444;0.642862842;1800;0.571320916;XGBoost;;;;100;8;;0.01;;;4;1;0.8;multiclass
0.644859813;0.480836237;0.550898204;287;0.692041522;0.872410033;0.771828268;917;0.589090909;0.498461538;0.54;325;0.580645161;0.332103321;0.422535211;271;0.661111111;0.626659351;0.545952782;0.571315421;1800;0.649159015;0.661111111;0.642156305;1800;0.571315421;XGBoost;;;;300;4;;0.05;;;4;0.8;0.6;multiclass
0.730538922;0.425087108;0.537444934;287;0.65939205;0.92257361;0.769090909;917;0.665158371;0.452307692;0.538461538;325;0.682170543;0.324723247;0.44;271;0.668333333;0.684314971;0.531172914;0.571249345;1800;0.675206593;0.668333333;0.640968366;1800;0.571249345;XGBoost;;;;100;7;;0.01;;;4;1;0.8;multiclass
0.637209302;0.477351916;0.545816733;287;0.686971235;0.885496183;0.773701763;917;0.611538462;0.489230769;0.543589744;325;0.608391608;0.32103321;0.420289855;271;0.663888889;0.636027652;0.54327802;0.570849524;1800;0.653586566;0.663888889;0.642610631;1800;0.570849524;XGBoost;;;;400;5;;0.01;;;4;0.6;1;multiclass
0.664948454;0.449477352;0.536382536;287;0.675787728;0.888767721;0.767781441;917;0.61328125;0.483076923;0.540447504;325;0.631944444;0.335793358;0.438554217;271;0.662222222;0.646490469;0.539278838;0.570791425;1800;0.656172724;0.662222222;0.640272779;1800;0.570791425;XGBoost;;;;400;5;;0.01;;;4;1;0.6;multiclass
0.684491979;0.445993031;0.540084388;287;0.676784249;0.899672846;0.77247191;917;0.614503817;0.495384615;0.548551959;325;0.643939394;0.313653137;0.421836228;271;0.666111111;0.65492986;0.538675907;0.570736121;1800;0.66182315;0.666111111;0.64219887;1800;0.570736121;XGBoost;;;;400;5;;0.01;;;4;0.6;0.6;multiclass
0.642156863;0.456445993;0.533604888;287;0.683235046;0.884405671;0.770912548;917;0.609022556;0.498461538;0.54822335;325;0.622377622;0.328413284;0.429951691;271;0.662777778;0.639198022;0.541931622;0.570673119;1800;0.654123458;0.662777778;0.641533837;1800;0.570673119;XGBoost;;;;100;5;;0.05;;;4;0.6;0.8;multiclass
0.632286996;0.491289199;0.552941176;287;0.701940035;0.868047983;0.776206728;917;0.577464789;0.504615385;0.538587849;325;0.559748428;0.328413284;0.413953488;271;0.661111111;0.617860062;0.548091462;0.570422311;1800;0.646951811;0.661111111;0.64316563;1800;0.570422311;XGBoost;;;;500;4;;0.05;;;4;1;0.8;multiclass
0.611111111;0.49825784;0.548944338;287;0.708597285;0.85387132;0.774480712;917;0.56122449;0.507692308;0.533117932;325;0.556886228;0.343173432;0.424657534;271;0.657777778;0.609454778;0.550748725;0.570300129;1800;0.643603737;0.657777778;0.642272977;1800;0.570300129;XGBoost;;;;500;3;;0.1;;;4;0.8;0.8;multiclass
0.630630631;0.487804878;0.550098232;287;0.695538058;0.86695747;0.77184466;917;0.587591241;0.495384615;0.537562604;325;0.565217391;0.335793358;0.421296296;271;0.659444444;0.61974433;0.54648508;0.570200448;1800;0.646078031;0.659444444;0.641410494;1800;0.570200448;XGBoost;;;;100;5;;0.1;;;4;0.6;0.8;multiclass
0.680412371;0.459930314;0.548856549;287;0.6775;0.886586696;0.768068021;917;0.592307692;0.473846154;0.526495726;325;0.623287671;0.335793358;0.436450839;271;0.661111111;0.643376934;0.53903913;0.569967784;1800;0.65442045;0.661111111;0.639571941;1800;0.569967784;XGBoost;;;;300;5;;0.01;;;4;1;0.8;multiclass
0.652380952;0.477351916;0.551307847;287;0.6875;0.887677208;0.77486911;917;0.596899225;0.473846154;0.528301887;325;0.601351351;0.328413284;0.424821002;271;0.663333333;0.634532882;0.541822141;0.569824962;1800;0.652571832;0.663333333;0.642002739;1800;0.569824962;XGBoost;;;;100;5;;0.05;;;4;0.8;1;multiclass
0.619469027;0.487804878;0.545808967;287;0.705405405;0.85387132;0.772570301;917;0.573825503;0.526153846;0.548956661;325;0.542168675;0.332103321;0.411899314;271;0.657777778;0.610217153;0.549983341;0.569808811;1800;0.643369648;0.657777778;0.64173876;1800;0.569808811;XGBoost;;;;300;4;;0.1;;;4;0.8;0.6;multiclass
0.670157068;0.445993031;0.535564854;287;0.676033058;0.892039258;0.769158439;917;0.61003861;0.486153846;0.54109589;325;0.635714286;0.328413284;0.433090024;271;0.662777778;0.647985755;0.538149855;0.569727302;1800;0.657110285;0.662777778;0.640138313;1800;0.569727302;XGBoost;;;;400;5;;0.01;;;4;0.8;0.6;multiclass
0.614035088;0.487804878;0.54368932;287;0.69806338;0.864776445;0.772528008;917;0.583333333;0.495384615;0.53577371;325;0.575;0.339483395;0.426914153;271;0.658888889;0.61760795;0.546862333;0.569726298;1800;0.645422513;0.658888889;0.641259561;1800;0.569726298;XGBoost;;;;300;3;;0.1;;;4;1;1;multiclass
0.621621622;0.480836237;0.542239686;287;0.701769912;0.864776445;0.774792379;917;0.559322034;0.507692308;0.532258065;325;0.594771242;0.335793358;0.429245283;271;0.659444444;0.619371202;0.547274587;0.569633853;1800;0.647161712;0.659444444;0.641898191;1800;0.569633853;XGBoost;;;;400;4;;0.05;;;4;0.6;0.8;multiclass
0.664974619;0.456445993;0.541322314;287;0.679465776;0.887677208;0.769739953;917;0.605947955;0.501538462;0.548821549;325;0.625;0.313653137;0.417690418;271;0.662777778;0.643847088;0.5398287;0.569393558;1800;0.655681066;0.662777778;0.640428971;1800;0.569393558;XGBoost;;;;500;5;;0.01;;;4;0.6;0.6;multiclass
0.644549763;0.473867596;0.546184739;287;0.682539683;0.890948746;0.772942289;917;0.612;0.470769231;0.532173913;325;0.61971831;0.324723247;0.426150121;271;0.663333333;0.639701939;0.540077205;0.569362766;1800;0.654287963;0.663333333;0.641103502;1800;0.569362766;XGBoost;;;;300;5;;0.01;;;4;0.6;1;multiclass
0.612334802;0.484320557;0.540856031;287;0.708860759;0.854961832;0.775086505;917;0.557432432;0.507692308;0.531400966;325;0.555555556;0.350553506;0.429864253;271;0.657222222;0.608545887;0.549382051;0.569301939;1800;0.643048056;0.657222222;0.641765852;1800;0.569301939;XGBoost;;;;600;4;;0.05;;;4;0.6;0.6;multiclass
0.627802691;0.487804878;0.549019608;287;0.699029126;0.863685932;0.772682927;917;0.570921986;0.495384615;0.530477759;325;0.567901235;0.339483395;0.424942263;271;0.658333333;0.616413759;0.546589705;0.569280639;1800;0.644799978;0.658333333;0.640935276;1800;0.569280639;XGBoost;;;;400;4;;0.05;;;4;0.6;0.6;multiclass
0.586345382;0.508710801;0.544776119;287;0.717712177;0.848418757;0.777611194;917;0.559726962;0.504615385;0.530744337;325;0.540229885;0.346863469;0.42247191;271;0.656666667;0.601003602;0.552152103;0.56890089;1800;0.641520418;0.656666667;0.64244556;1800;0.56890089;XGBoost;;;;600;3;;0.1;;;4;0.6;1;multiclass
0.740506329;0.407665505;0.525842697;287;0.656855151;0.924754635;0.768115942;917;0.658008658;0.467692308;0.54676259;325;0.708333333;0.313653137;0.434782609;271;0.667777778;0.690925868;0.528441396;0.568875959;1800;0.678151465;0.667777778;0.639335056;1800;0.568875959;XGBoost;;;;100;8;;0.01;;;4;0.6;0.8;multiclass
0.63800905;0.491289199;0.55511811;287;0.697127937;0.873500545;0.775411423;917;0.574545455;0.486153846;0.526666667;325;0.574193548;0.328413284;0.417840376;271;0.660555556;0.620968998;0.544839219;0.568759144;1800;0.647060356;0.660555556;0.641540323;1800;0.568759144;XGBoost;;;;400;4;;0.05;;;4;1;0.8;multiclass
0.633663366;0.445993031;0.523517382;287;0.686655405;0.886586696;0.773917182;917;0.604562738;0.489230769;0.540816327;325;0.609271523;0.339483395;0.436018957;271;0.662222222;0.633538258;0.540323473;0.568567462;1800;0.651733259;0.662222222;0.641032216;1800;0.568567462;XGBoost;;;;200;4;;0.05;;;4;1;0.8;multiclass
0.634259259;0.477351916;0.54473161;287;0.685641461;0.880043621;0.770773639;917;0.600732601;0.504615385;0.548494983;325;0.619402985;0.306273063;0.409876543;271;0.661666667;0.635009077;0.542070996;0.568469194;1800;0.652145518;0.661666667;0.640263784;1800;0.568469194;XGBoost;;;;200;4;;0.05;;;4;0.8;0.6;multiclass
0.620087336;0.494773519;0.550387597;287;0.704686118;0.869138495;0.778320313;917;0.576923077;0.507692308;0.5400982;325;0.558441558;0.317343173;0.404705882;271;0.661111111;0.615034523;0.547236874;0.568377998;1800;0.646111055;0.661111111;0.642715653;1800;0.568377998;XGBoost;;;;300;4;;0.1;;;4;1;0.6;multiclass
0.658163265;0.449477352;0.534161491;287;0.678631052;0.886586696;0.768794326;917;0.605166052;0.504615385;0.55033557;325;0.62962963;0.313653137;0.418719212;271;0.661666667;0.6428975;0.538583142;0.56800265;1800;0.654725627;0.661666667;0.639233729;1800;0.56800265;XGBoost;;;;100;5;;0.05;;;4;0.8;0.6;multiclass
